短期预测湿度 shift 60,短期预测风速 shift 60,短期预测温度 shift 60,短期预测气压 shift 60,短期预测风向sin shift 60,短期预测风向cos shift 60,实际功率,实际风速,HourOfDay
72,15.4,20.7,1018,0.5446390350150271,0.838670567945424,12.01,6.62,7
73,15.4,20.7,1018,0.573576436351046,0.8191520442889918,10.13,6.55,8
73,15.3,20.7,1018,0.5877852522924731,0.8090169943749475,7.24,5.92,9
74,15.3,20.5,1018,0.6156614753256582,0.788010753606722,20.0,8.09,10
76,15.3,20.2,1018,0.6156614753256582,0.788010753606722,27.69,9.64,11
75,15.8,20.5,1016,0.573576436351046,0.8191520442889918,22.87,8.8,12
76,15.9,20.2,1016,0.5446390350150271,0.838670567945424,32.45,10.08,14
78,15.8,19.8,1016,0.5299192642332049,0.848048096156426,29.72,9.88,15
79,15.8,19.3,1016,0.5299192642332049,0.848048096156426,28.87,9.75,16
80,15.7,18.8,1016,0.5150380749100542,0.8571673007021123,25.68,9.53,17
82,15.7,18.3,1017,0.5150380749100542,0.8571673007021123,22.76,8.3,18
83,15.7,17.9,1017,0.5150380749100542,0.8571673007021123,20.13,8.64,19
83,15.5,17.6,1018,0.4999999999999999,0.8660254037844387,8.24,6.52,20
82,15.3,17.5,1018,0.4694715627858908,0.882947592858927,5.28,5.97,21
79,15.1,17.6,1018,0.4383711467890774,0.898794046299167,7.78,6.43,22
78,15.3,17.7,1018,0.4383711467890774,0.898794046299167,10.31,6.82,23
76,15.7,17.7,1017,0.4383711467890774,0.898794046299167,14.75,7.83,0
75,16.5,17.7,1017,0.4539904997395467,0.8910065241883679,15.74,7.53,1
74,16.8,17.5,1016,0.4694715627858908,0.882947592858927,20.31,7.96,2
74,16.9,17.3,1016,0.4539904997395467,0.8910065241883679,18.5,7.88,3
75,16.7,17.0,1016,0.4226182617406994,0.90630778703665,17.56,7.82,4
76,16.5,16.8,1016,0.4226182617406994,0.90630778703665,27.31,9.5,5
78,16.3,16.7,1016,0.4226182617406994,0.90630778703665,25.3,9.04,6
80,16.2,16.8,1017,0.4383711467890774,0.898794046299167,24.92,8.91,7
82,16.1,16.8,1017,0.4539904997395467,0.8910065241883679,34.29,10.85,8
86,16.0,16.8,1017,0.4539904997395467,0.8910065241883679,33.87,11.14,9
88,16.0,16.8,1017,0.4539904997395467,0.8910065241883679,40.68,12.61,10
89,16.4,16.8,1017,0.4694715627858908,0.882947592858927,44.29,16.8,11
89,17.2,16.8,1016,0.4694715627858908,0.882947592858927,47.25,18.53,12
87,15.3,16.8,1017,0.3907311284892737,0.9205048534524404,43.98,18.78,13
87,15.7,16.6,1016,0.4067366430758001,0.9135454576426008,43.81,18.14,14
87,16.6,16.5,1016,0.4226182617406994,0.90630778703665,44.1,17.41,15
86,17.6,16.5,1015,0.4226182617406994,0.90630778703665,43.78,15.45,16
87,18.0,16.7,1015,0.4226182617406994,0.90630778703665,39.85,13.38,17
88,17.4,16.9,1015,0.4383711467890774,0.898794046299167,37.94,12.29,18
89,16.4,17.1,1015,0.4383711467890774,0.898794046299167,34.73,11.5,19
90,15.4,17.3,1016,0.4383711467890774,0.898794046299167,33.54,11.17,20
90,14.9,17.5,1017,0.4226182617406994,0.90630778703665,29.4,10.16,21
89,14.7,17.6,1017,0.4067366430758001,0.9135454576426008,34.65,11.13,22
89,15.1,17.7,1017,0.4067366430758001,0.9135454576426008,31.99,10.52,23
88,15.7,17.8,1016,0.4383711467890774,0.898794046299167,35.55,10.7,0
88,16.4,17.9,1015,0.484809620246337,0.8746197071393957,35.01,11.27,1
88,16.7,17.9,1014,0.5150380749100542,0.8571673007021123,36.28,11.33,2
88,16.6,17.9,1014,0.4999999999999999,0.8660254037844387,33.43,10.72,3
89,16.1,18.0,1014,0.4694715627858908,0.882947592858927,33.37,10.65,4
89,15.6,18.0,1015,0.4539904997395467,0.8910065241883679,35.21,10.63,5
89,15.3,18.1,1016,0.4694715627858908,0.882947592858927,32.73,10.15,6
88,14.9,18.1,1016,0.484809620246337,0.8746197071393957,34.01,10.85,7
88,14.5,18.2,1017,0.5150380749100542,0.8571673007021123,38.11,11.03,8
88,14.0,18.2,1017,0.4999999999999999,0.8660254037844387,39.52,12.68,9
88,13.6,18.2,1017,0.484809620246337,0.8746197071393957,40.26,13.35,10
88,13.2,18.2,1017,0.4694715627858908,0.882947592858927,40.0,14.18,11
89,13.1,18.1,1016,0.4694715627858908,0.882947592858927,40.37,16.07,12
87,12.6,18.3,1016,0.4226182617406994,0.90630778703665,39.86,15.15,13
87,11.9,18.4,1015,0.4226182617406994,0.90630778703665,41.37,14.06,14
88,11.2,18.5,1015,0.4226182617406994,0.90630778703665,36.08,13.21,15
87,10.5,18.7,1015,0.4067366430758001,0.9135454576426008,42.87,14.15,16
88,9.9,18.9,1015,0.3907311284892737,0.9205048534524404,42.13,14.15,17
88,9.6,19.1,1015,0.374606593415912,0.9271838545667874,42.53,12.56,18
88,9.5,19.3,1016,0.374606593415912,0.9271838545667874,36.89,12.23,19
89,9.0,19.6,1016,0.3583679495453002,0.9335804264972016,40.18,13.73,20
89,8.3,20.0,1016,0.3255681544571566,0.9455185755993168,39.04,14.15,21
89,7.7,20.5,1016,0.2923717047227367,0.9563047559630354,37.7,12.39,22
87,7.3,21.1,1016,0.3090169943749474,0.9510565162951536,37.84,12.66,23
84,7.6,21.9,1015,0.374606593415912,0.9271838545667874,42.23,14.0,0
81,8.3,22.6,1015,0.4226182617406994,0.90630778703665,42.42,13.47,1
79,8.6,23.0,1014,0.4539904997395467,0.8910065241883679,44.04,15.27,2
80,8.7,23.1,1014,0.4539904997395467,0.8910065241883679,38.54,13.6,3
81,8.4,22.8,1014,0.4226182617406994,0.90630778703665,40.67,14.96,4
82,8.2,22.4,1015,0.4383711467890774,0.898794046299167,41.21,14.22,5
83,8.3,22.0,1015,0.484809620246337,0.8746197071393957,41.91,16.28,6
84,8.6,21.6,1016,0.5446390350150271,0.838670567945424,43.46,18.37,7
84,8.9,21.3,1016,0.5877852522924731,0.8090169943749475,45.46,15.79,8
85,8.9,21.1,1016,0.5877852522924731,0.8090169943749475,46.54,17.03,9
85,8.8,20.9,1017,0.573576436351046,0.8191520442889918,44.13,17.51,10
85,8.6,20.8,1017,0.5446390350150271,0.838670567945424,45.02,16.49,11
85,8.3,20.8,1017,0.5150380749100542,0.8571673007021123,44.13,14.57,12
84,8.1,20.1,1016,0.5591929034707469,0.8290375725550417,42.2,15.07,13
84,7.9,20.1,1016,0.5299192642332049,0.848048096156426,41.2,14.6,14
84,7.6,20.1,1016,0.484809620246337,0.8746197071393957,40.39,12.2,15
83,7.3,20.2,1016,0.4383711467890774,0.898794046299167,41.21,13.46,16
82,7.0,20.3,1016,0.3907311284892737,0.9205048534524404,36.56,11.48,17
82,6.8,20.5,1016,0.3583679495453002,0.9335804264972016,42.55,13.52,18
81,7.0,20.8,1017,0.3583679495453002,0.9335804264972016,41.22,11.89,19
80,7.3,21.2,1017,0.3907311284892737,0.9205048534524404,45.45,14.28,20
79,7.9,21.8,1017,0.484809620246337,0.8746197071393957,41.76,12.63,21
78,8.6,22.4,1017,0.573576436351046,0.8191520442889918,44.77,15.88,22
76,9.0,23.0,1017,0.6156614753256582,0.788010753606722,45.68,14.63,23
76,8.7,23.5,1016,0.6427876096865393,0.766044443118978,41.69,12.38,0
75,8.2,23.6,1016,0.6560590289905072,0.754709580222772,44.15,14.83,1
76,8.1,23.6,1015,0.6819983600624985,0.7313537016191706,43.7,13.88,2
79,8.6,23.3,1015,0.6946583704589973,0.7193398003386512,46.01,14.35,3
82,9.3,22.8,1015,0.6819983600624985,0.7313537016191706,43.12,13.36,4
84,9.8,22.2,1016,0.6560590289905072,0.754709580222772,45.68,15.64,5
86,9.9,21.6,1016,0.6018150231520483,0.7986355100472928,45.73,16.63,6
88,9.5,21.0,1017,0.5446390350150271,0.838670567945424,45.28,13.78,7
89,9.2,20.7,1017,0.484809620246337,0.8746197071393957,45.08,13.25,8
89,8.9,20.7,1017,0.4539904997395467,0.8910065241883679,44.11,13.4,9
88,8.6,20.8,1017,0.4383711467890774,0.898794046299167,29.85,10.06,10
88,8.5,20.9,1017,0.4539904997395467,0.8910065241883679,43.91,14.17,11
87,8.7,20.9,1017,0.4539904997395467,0.8910065241883679,44.75,15.78,12
88,8.2,20.1,1017,0.3907311284892737,0.9205048534524404,41.14,14.95,13
87,8.4,20.0,1016,0.374606593415912,0.9271838545667874,42.95,13.03,14
87,8.4,19.9,1016,0.374606593415912,0.9271838545667874,20.08,8.78,15
86,8.2,19.9,1016,0.374606593415912,0.9271838545667874,39.46,12.48,16
85,7.9,19.9,1016,0.374606593415912,0.9271838545667874,39.95,11.7,17
84,7.3,20.1,1017,0.3255681544571566,0.9455185755993168,41.08,12.36,18
83,6.8,20.4,1018,0.2756373558169991,0.9612616959383188,42.95,13.86,19
81,6.6,21.0,1018,0.2923717047227367,0.9563047559630354,35.35,10.55,20
80,6.8,21.9,1018,0.4067366430758001,0.9135454576426008,39.86,12.6,21
79,7.3,22.8,1018,0.5299192642332049,0.848048096156426,26.0,9.65,22
78,7.8,23.5,1017,0.6156614753256582,0.788010753606722,22.04,9.1,23
78,8.2,23.7,1017,0.6819983600624985,0.7313537016191706,26.67,9.32,0
79,8.3,23.7,1016,0.7071067811865476,0.7071067811865476,22.19,8.96,1
80,8.6,23.5,1016,0.7071067811865476,0.7071067811865476,18.65,8.18,2
82,8.8,23.2,1016,0.6819983600624985,0.7313537016191706,18.35,7.93,3
83,9.2,22.8,1016,0.6293203910498374,0.7771459614569709,14.48,7.74,4
84,9.5,22.5,1016,0.5877852522924731,0.8090169943749475,12.55,7.25,5
86,9.5,22.2,1016,0.5446390350150271,0.838670567945424,11.91,6.73,6
87,9.4,22.0,1017,0.5150380749100542,0.8571673007021123,9.2,6.38,7
87,9.4,21.9,1017,0.484809620246337,0.8746197071393957,6.48,5.82,8
88,9.4,21.8,1017,0.484809620246337,0.8746197071393957,4.14,5.2,9
88,9.3,21.8,1018,0.484809620246337,0.8746197071393957,5.66,5.45,10
88,9.2,21.8,1018,0.484809620246337,0.8746197071393957,9.68,6.34,11
88,9.2,21.7,1018,0.4694715627858908,0.882947592858927,14.19,7.41,12
89,8.2,21.2,1016,0.3090169943749474,0.9510565162951536,15.95,7.52,13
88,8.1,21.3,1016,0.2419218955996677,0.9702957262759964,15.61,7.16,14
86,8.0,21.5,1016,0.224951054343865,0.9743700647852352,10.21,6.86,15
85,7.9,21.7,1016,0.224951054343865,0.9743700647852352,17.35,8.28,16
85,7.7,21.8,1016,0.2419218955996677,0.9702957262759964,11.87,7.09,17
85,7.4,21.9,1017,0.2588190451025207,0.9659258262890684,10.51,6.84,18
85,7.3,21.9,1017,0.2756373558169991,0.9612616959383188,8.26,5.67,19
84,7.6,22.2,1018,0.3090169943749474,0.9510565162951536,7.75,6.21,20
83,8.4,22.5,1018,0.4067366430758001,0.9135454576426008,2.47,4.42,21
81,9.2,23.0,1018,0.484809620246337,0.8746197071393957,5.38,5.33,22
81,9.7,23.2,1018,0.5150380749100542,0.8571673007021123,3.73,5.09,23
81,9.3,23.3,1017,0.5446390350150271,0.838670567945424,5.61,5.72,0
82,8.7,23.3,1017,0.5446390350150271,0.838670567945424,6.17,5.84,1
83,8.2,23.1,1016,0.5446390350150271,0.838670567945424,8.0,6.34,2
84,8.4,22.9,1016,0.5299192642332049,0.848048096156426,3.18,4.89,3
84,8.8,22.6,1016,0.5299192642332049,0.848048096156426,4.44,5.15,4
85,9.2,22.3,1016,0.5150380749100542,0.8571673007021123,2.98,4.37,5
85,9.3,22.0,1017,0.4999999999999999,0.8660254037844387,5.69,5.56,6
86,9.3,21.8,1017,0.4694715627858908,0.882947592858927,4.5,4.96,7
86,9.1,21.6,1018,0.4539904997395467,0.8910065241883679,4.48,5.27,8
86,9.1,21.5,1018,0.4694715627858908,0.882947592858927,10.53,6.51,9
86,9.1,21.4,1018,0.4999999999999999,0.8660254037844387,13.06,7.31,10
87,9.0,21.3,1018,0.4999999999999999,0.8660254037844387,12.31,7.25,11
87,8.6,21.3,1018,0.4694715627858908,0.882947592858927,8.99,6.22,12
88,8.3,21.1,1017,0.2756373558169991,0.9612616959383188,8.45,6.33,13
87,7.9,21.2,1017,0.2419218955996677,0.9702957262759964,10.56,6.82,14
86,7.7,21.3,1017,0.224951054343865,0.9743700647852352,7.89,6.08,15
86,7.5,21.4,1017,0.2588190451025207,0.9659258262890684,11.07,6.56,16
87,7.1,21.4,1017,0.2756373558169991,0.9612616959383188,8.88,6.53,17
87,6.6,21.4,1018,0.3090169943749474,0.9510565162951536,3.38,4.83,18
87,6.3,21.5,1018,0.374606593415912,0.9271838545667874,10.36,6.78,19
84,6.5,21.9,1019,0.4226182617406994,0.90630778703665,10.81,6.74,20
80,7.3,22.6,1019,0.4539904997395467,0.8910065241883679,6.56,5.96,21
76,8.3,23.5,1019,0.484809620246337,0.8746197071393957,4.22,5.2,22
75,8.9,24.2,1018,0.5150380749100542,0.8571673007021123,5.48,5.48,23
75,8.5,24.4,1017,0.573576436351046,0.8191520442889918,7.55,5.55,0
77,7.9,24.4,1017,0.6427876096865393,0.766044443118978,7.98,6.4,1
80,7.7,24.0,1016,0.7313537016191705,0.6819983600624985,5.03,5.86,2
82,8.4,23.4,1016,0.788010753606722,0.6156614753256583,7.16,6.15,3
85,9.4,22.8,1016,0.8090169943749475,0.5877852522924731,6.58,6.14,4
88,10.0,22.2,1016,0.788010753606722,0.6156614753256583,5.72,5.73,5
90,9.8,21.7,1016,0.7431448254773941,0.6691306063588582,8.68,6.54,6
91,9.2,21.2,1017,0.6560590289905072,0.754709580222772,5.0,5.43,7
92,8.6,20.9,1017,0.5591929034707469,0.8290375725550417,7.05,6.12,8
93,8.1,20.7,1017,0.4539904997395467,0.8910065241883679,7.86,6.19,9
93,7.8,20.5,1017,0.3907311284892737,0.9205048534524404,12.19,7.2,10
92,7.5,20.5,1017,0.3255681544571566,0.9455185755993168,14.03,7.54,11
91,7.0,20.7,1017,0.2588190451025207,0.9659258262890684,13.76,7.56,12
89,6.0,20.9,1016,0.1908089953765448,0.981627183447664,18.23,8.38,13
88,5.7,21.0,1016,0.1391731009600654,0.9902680687415704,21.06,8.07,14
88,5.5,21.0,1016,0.1218693434051474,0.992546151641322,29.88,10.39,15
88,5.3,21.0,1016,0.1391731009600654,0.9902680687415704,25.69,8.94,16
89,4.9,21.0,1016,0.1391731009600654,0.9902680687415704,16.57,8.05,17
89,4.2,21.0,1016,0.1218693434051474,0.992546151641322,5.99,5.9,18
89,3.3,21.1,1017,0.0871557427476581,0.9961946980917455,3.87,5.29,19
86,2.6,21.5,1017,-0.0348994967025008,0.9993908270190958,5.13,5.39,20
84,1.9,22.2,1017,-0.2079116908177598,0.9781476007338056,5.84,5.98,21
81,1.3,23.0,1017,-0.4848096202463369,0.8746197071393959,7.7,6.23,22
81,0.7,23.5,1016,-0.961261695938319,-0.2756373558169989,6.71,5.76,23
82,2.1,23.7,1015,-0.2419218955996675,-0.9702957262759964,4.32,5.32,0
84,3.7,23.5,1014,1.2246467991473532e-16,-1.0,5.32,5.69,1
84,4.5,23.3,1014,0.1564344650402309,-0.9876883405951375,6.15,5.83,2
85,3.9,23.2,1014,0.4067366430758004,-0.9135454576426008,2.41,4.14,3
86,3.1,23.1,1014,0.8090169943749475,-0.587785252292473,2.48,4.34,4
88,3.2,22.9,1015,0.9993908270190958,0.034899496702501,2.29,4.5,5
89,3.8,22.6,1015,0.8910065241883678,0.4539904997395468,1.77,4.35,6
90,4.4,22.1,1016,0.7771459614569708,0.6293203910498375,1.94,4.23,7
87,4.8,21.7,1016,0.6018150231520483,0.7986355100472928,5.91,5.85,8
81,5.2,21.4,1016,0.4226182617406994,0.90630778703665,13.53,7.19,9
75,5.9,21.1,1017,0.2923717047227367,0.9563047559630354,23.02,8.71,10
71,6.6,20.9,1017,0.2756373558169991,0.9612616959383188,22.67,8.76,11
70,7.4,20.8,1017,0.3583679495453002,0.9335804264972016,17.66,8.48,12
84,8.4,20.8,1017,0.4383711467890774,0.898794046299167,23.25,9.0,13
88,8.3,20.7,1017,0.4539904997395467,0.8910065241883679,25.81,8.75,14
89,8.5,20.5,1017,0.484809620246337,0.8746197071393957,25.32,9.32,15
87,9.0,20.3,1017,0.5299192642332049,0.848048096156426,23.39,8.69,16
86,9.3,20.0,1017,0.573576436351046,0.8191520442889918,27.37,9.47,17
83,9.5,19.8,1018,0.5877852522924731,0.8090169943749475,19.55,8.08,18
80,9.4,19.7,1018,0.5877852522924731,0.8090169943749475,23.33,8.58,19
77,9.4,20.0,1019,0.6018150231520483,0.7986355100472928,19.26,8.26,20
74,9.5,20.6,1019,0.6293203910498374,0.7771459614569709,7.85,6.09,21
71,9.8,21.2,1019,0.6560590289905072,0.754709580222772,8.33,6.41,22
70,10.0,21.6,1019,0.6819983600624985,0.7313537016191706,7.1,6.0,23
70,10.1,21.6,1019,0.7071067811865476,0.7071067811865476,9.65,6.48,0
72,10.2,21.3,1018,0.7193398003386511,0.6946583704589974,6.57,5.98,1
73,10.3,20.8,1018,0.7313537016191705,0.6819983600624985,6.69,5.66,2
74,10.5,20.3,1018,0.7193398003386511,0.6946583704589974,5.31,5.42,3
75,10.7,20.0,1018,0.7071067811865476,0.7071067811865476,1.82,4.25,4
76,10.6,19.6,1018,0.6819983600624985,0.7313537016191706,2.03,4.32,5
78,10.4,19.3,1018,0.6156614753256582,0.788010753606722,0.14,3.54,6
79,10.0,19.0,1019,0.5299192642332049,0.848048096156426,0.4,3.51,7
80,9.7,18.8,1019,0.4383711467890774,0.898794046299167,0.53,3.05,8
81,9.6,18.6,1019,0.374606593415912,0.9271838545667874,1.74,4.0,9
81,9.5,18.4,1019,0.3420201433256687,0.9396926207859084,6.67,5.83,10
81,9.5,18.3,1019,0.3090169943749474,0.9510565162951536,6.04,5.88,11
81,9.6,18.2,1019,0.3090169943749474,0.9510565162951536,5.16,5.8,12
80,10.2,18.2,1018,0.3907311284892737,0.9205048534524404,5.16,5.58,13
80,10.2,18.2,1018,0.374606593415912,0.9271838545667874,3.09,4.85,14
79,10.2,18.2,1018,0.374606593415912,0.9271838545667874,1.88,4.41,15
78,10.1,18.2,1018,0.374606593415912,0.9271838545667874,4.3,5.1,16
77,10.0,18.2,1018,0.374606593415912,0.9271838545667874,1.28,4.08,17
77,9.8,18.3,1019,0.3907311284892737,0.9205048534524404,1.91,3.76,18
75,9.5,18.6,1019,0.4067366430758001,0.9135454576426008,7.12,6.09,19
74,9.3,19.1,1020,0.4067366430758001,0.9135454576426008,7.62,6.31,20
73,9.2,19.9,1020,0.4226182617406994,0.90630778703665,6.98,6.34,21
72,9.1,20.8,1020,0.4383711467890774,0.898794046299167,1.98,4.64,22
71,8.9,21.6,1020,0.4539904997395467,0.8910065241883679,0.51,3.53,23
71,8.7,22.0,1019,0.4383711467890774,0.898794046299167,-0.21,2.71,0
72,8.4,22.1,1018,0.4226182617406994,0.90630778703665,-0.18,1.75,1
74,8.1,22.1,1017,0.4067366430758001,0.9135454576426008,-0.15,1.02,2
75,8.0,22.0,1017,0.4067366430758001,0.9135454576426008,-0.14,0.73,3
76,8.0,21.8,1017,0.4067366430758001,0.9135454576426008,-0.16,0.92,4
77,8.0,21.6,1017,0.3907311284892737,0.9205048534524404,-0.14,0.39,5
78,8.1,21.3,1017,0.374606593415912,0.9271838545667874,-0.14,1.89,6
79,8.1,21.1,1018,0.3420201433256687,0.9396926207859084,-0.14,2.0,7
80,8.0,20.9,1018,0.3255681544571566,0.9455185755993168,-0.15,0.95,8
80,7.9,20.8,1018,0.3090169943749474,0.9510565162951536,-0.15,1.13,9
80,7.7,20.8,1018,0.3255681544571566,0.9455185755993168,-0.15,1.7,10
80,7.7,20.8,1018,0.3583679495453002,0.9335804264972016,-0.13,1.7,11
81,7.7,20.8,1017,0.374606593415912,0.9271838545667874,-0.16,2.13,12
81,8.2,20.2,1017,0.3420201433256687,0.9396926207859084,0.14,3.4,13
81,7.9,20.1,1017,0.3090169943749474,0.9510565162951536,1.08,3.94,14
82,7.5,20.0,1016,0.3255681544571566,0.9455185755993168,0.82,3.75,15
83,7.0,19.8,1016,0.3255681544571566,0.9455185755993168,1.39,4.02,16
83,6.5,19.7,1016,0.3420201433256687,0.9396926207859084,1.4,3.89,17
83,5.9,19.7,1017,0.3420201433256687,0.9396926207859084,-0.06,2.69,18
82,5.5,20.0,1017,0.3090169943749474,0.9510565162951536,-0.16,1.44,19
79,5.3,20.8,1018,0.3255681544571566,0.9455185755993168,-0.16,1.11,20
75,5.3,21.9,1018,0.3583679495453002,0.9335804264972016,-0.14,1.81,21
72,5.5,23.2,1018,0.4383711467890774,0.898794046299167,-0.15,2.22,22
71,5.6,24.1,1017,0.6156614753256582,0.788010753606722,-0.14,1.95,23
72,5.7,24.4,1016,0.8090169943749475,0.5877852522924731,-0.15,3.11,0
74,5.9,24.4,1016,0.9396926207859084,0.3420201433256688,7.14,6.25,1
77,6.2,24.0,1015,0.9781476007338056,0.2079116908177594,5.29,5.68,2
80,5.9,23.4,1014,0.9702957262759964,0.2419218955996679,10.71,7.28,3
83,5.4,22.7,1014,0.9205048534524404,0.3907311284892739,16.45,8.25,4
86,5.4,22.0,1014,0.8290375725550417,0.5591929034707468,14.45,7.45,5
87,6.0,21.5,1015,0.766044443118978,0.6427876096865394,8.1,6.33,6
88,6.8,21.1,1015,0.7193398003386511,0.6946583704589974,9.0,6.76,7
89,7.3,20.7,1016,0.6819983600624985,0.7313537016191706,9.52,6.65,8
90,7.4,20.4,1016,0.6156614753256582,0.788010753606722,14.29,7.51,9
91,7.3,20.3,1016,0.5591929034707469,0.8290375725550417,14.24,7.65,10
91,7.2,20.2,1016,0.4999999999999999,0.8660254037844387,19.63,8.33,11
91,7.2,20.2,1016,0.4694715627858908,0.882947592858927,28.25,9.93,12
89,5.6,20.1,1015,0.374606593415912,0.9271838545667874,31.94,10.67,13
90,5.2,20.0,1015,0.4067366430758001,0.9135454576426008,34.44,10.55,14
92,5.1,19.7,1014,0.4067366430758001,0.9135454576426008,36.26,10.27,15
94,5.1,19.4,1014,0.4067366430758001,0.9135454576426008,33.57,10.41,16
94,5.1,19.2,1014,0.4226182617406994,0.90630778703665,37.96,10.93,17
93,4.8,19.4,1015,0.4067366430758001,0.9135454576426008,30.54,9.68,18
91,4.6,19.7,1015,0.484809620246337,0.8746197071393957,33.62,10.15,19
87,4.5,20.4,1016,0.5446390350150271,0.838670567945424,30.56,9.7,20
83,5.0,21.4,1016,0.6293203910498374,0.7771459614569709,24.87,8.89,21
80,5.8,22.3,1016,0.7071067811865476,0.7071067811865476,25.19,8.69,22
79,6.7,22.8,1015,0.754709580222772,0.6560590289905073,17.94,7.87,23
80,7.4,22.9,1014,0.754709580222772,0.6560590289905073,16.47,7.65,0
81,7.9,22.5,1013,0.7431448254773941,0.6691306063588582,24.57,8.29,1
82,8.1,22.0,1013,0.7313537016191705,0.6819983600624985,15.47,7.09,2
84,8.1,21.5,1013,0.7193398003386511,0.6946583704589974,17.93,7.74,3
84,8.0,21.1,1013,0.7193398003386511,0.6946583704589974,17.29,7.73,4
85,8.1,20.7,1014,0.6946583704589973,0.7193398003386512,19.02,7.52,5
86,8.4,20.3,1014,0.6691306063588582,0.7431448254773942,18.79,8.03,6
87,8.7,19.9,1015,0.6293203910498374,0.7771459614569709,10.37,6.5,7
88,8.9,19.6,1015,0.6018150231520483,0.7986355100472928,16.01,6.99,8
88,8.9,19.4,1015,0.573576436351046,0.8191520442889918,22.25,8.13,9
88,8.8,19.3,1015,0.5299192642332049,0.848048096156426,21.44,8.99,10
88,8.5,19.3,1015,0.4999999999999999,0.8660254037844387,18.21,8.03,11
88,8.3,19.3,1015,0.4999999999999999,0.8660254037844387,18.14,7.89,12
85,9.0,19.4,1015,0.5150380749100542,0.8571673007021123,23.46,8.62,13
85,8.7,19.2,1015,0.4694715627858908,0.882947592858927,22.57,8.54,14
85,8.8,18.9,1015,0.4383711467890774,0.898794046299167,15.18,7.71,15
85,9.1,18.6,1015,0.4539904997395467,0.8910065241883679,12.78,7.17,16
84,9.4,18.3,1015,0.4694715627858908,0.882947592858927,10.77,7.11,17
83,9.7,18.2,1016,0.4999999999999999,0.8660254037844387,8.04,6.11,18
81,10.0,18.4,1016,0.5150380749100542,0.8571673007021123,13.46,7.25,19
80,10.2,18.7,1017,0.5446390350150271,0.838670567945424,16.57,7.45,20
77,10.2,19.3,1017,0.5877852522924731,0.8090169943749475,4.95,5.77,21
75,10.2,20.0,1017,0.6156614753256582,0.788010753606722,6.64,5.89,22
74,10.2,20.5,1017,0.6427876096865393,0.766044443118978,11.6,6.74,23
73,10.4,20.6,1016,0.6427876096865393,0.766044443118978,11.44,7.2,0
72,10.7,20.5,1015,0.6293203910498374,0.7771459614569709,8.8,6.27,1
73,10.9,20.2,1015,0.6293203910498374,0.7771459614569709,5.97,5.53,2
74,10.9,19.8,1015,0.6427876096865393,0.766044443118978,3.14,4.55,3
76,10.9,19.5,1015,0.6560590289905072,0.754709580222772,0.37,3.48,4
77,10.8,19.2,1016,0.6427876096865393,0.766044443118978,0.2,2.71,5
78,10.5,19.0,1016,0.6293203910498374,0.7771459614569709,-0.04,2.34,6
78,10.2,18.9,1017,0.5877852522924731,0.8090169943749475,-0.03,2.55,7
78,9.8,18.8,1017,0.5591929034707469,0.8290375725550417,-0.15,2.71,8
77,9.4,18.7,1017,0.5446390350150271,0.838670567945424,-0.13,2.83,9
76,9.1,18.6,1018,0.5299192642332049,0.848048096156426,0.99,3.88,10
76,8.9,18.5,1018,0.5150380749100542,0.8571673007021123,0.6,3.59,11
77,8.8,18.4,1018,0.4999999999999999,0.8660254037844387,0.22,2.98,12
77,9.4,18.1,1016,0.4539904997395467,0.8910065241883679,0.23,3.62,13
77,9.5,17.9,1016,0.4539904997395467,0.8910065241883679,1.58,3.96,14
76,9.4,17.7,1016,0.4383711467890774,0.898794046299167,4.45,5.35,15
76,9.2,17.6,1016,0.4067366430758001,0.9135454576426008,3.43,4.85,16
76,9.2,17.5,1016,0.3583679495453002,0.9335804264972016,-0.2,2.98,17
76,9.4,17.4,1017,0.3255681544571566,0.9455185755993168,-0.21,3.1,18
76,9.6,17.5,1018,0.3255681544571566,0.9455185755993168,-0.11,2.9,19
75,9.8,17.8,1019,0.3583679495453002,0.9335804264972016,-0.15,1.5,20
74,10.1,18.3,1019,0.4539904997395467,0.8910065241883679,-0.15,0.77,21
72,10.3,18.8,1019,0.5299192642332049,0.848048096156426,-0.14,2.08,22
70,10.4,19.4,1019,0.6018150231520483,0.7986355100472928,-0.14,0.73,23
69,10.3,19.7,1018,0.6156614753256582,0.788010753606722,-0.15,2.23,0
68,10.2,19.9,1018,0.6156614753256582,0.788010753606722,-0.14,1.49,1
68,10.3,19.9,1017,0.6156614753256582,0.788010753606722,-0.14,1.73,2
69,10.5,19.7,1017,0.6156614753256582,0.788010753606722,-0.17,1.17,3
71,10.7,19.3,1017,0.6156614753256582,0.788010753606722,-0.14,2.35,4
74,10.8,18.8,1017,0.6156614753256582,0.788010753606722,-0.04,2.59,5
76,10.4,18.4,1017,0.573576436351046,0.8191520442889918,-0.14,1.05,6
77,10.0,18.0,1018,0.5299192642332049,0.848048096156426,23.8,9.36,7
78,9.7,17.8,1018,0.484809620246337,0.8746197071393957,-0.19,1.38,8
78,9.6,17.8,1018,0.4539904997395467,0.8910065241883679,-0.2,0.65,9
78,9.7,17.8,1019,0.4383711467890774,0.898794046299167,-0.14,1.32,10
77,9.7,17.8,1019,0.4067366430758001,0.9135454576426008,1.5,4.17,11
76,9.5,17.6,1019,0.374606593415912,0.9271838545667874,3.32,4.97,12
